block_number,elapsed_time_ms
19478124,257.024118
19478125,511.412808
19478126,396.994849
19478127,283.343181
19478128,204.599528
19478129,905.026792
19478130,302.881933
19478131,550.520636
19478132,230.311255
19478133,428.689802
19478134,737.569092
19478135,256.306906
19478136,255.298318
19478137,193.783996
19478138,634.859452
19478139,720.932384
19478140,471.296464
19478141,366.600544
19478142,165.767601
19478143,500.788490
19478144,606.720159
19478145,200.188764
19478146,546.839957
19478147,130.932925
19478148,894.564098
19478149,677.569610
19478150,2431.981586
19478151,409.550889
19478152,336.445553
19478153,434.010961
19478154,415.622127
19478155,361.212880
19478156,502.359699
19478157,232.618914
19478158,619.814188
19478159,325.548759
19478160,505.946651
19478161,329.393899
19478162,289.130247
19478163,492.950060
19478164,328.854146
19478165,358.786355
19478166,440.881353
19478167,2624.608646
19478168,418.115111
19478169,511.954743
19478170,393.932531
19478171,388.448603
19478172,384.773477
19478173,2408.014237
19478174,246.760853
19478175,392.814709
19478176,376.582373
19478177,216.470024
19478178,856.186128
19478179,23.659622
19478180,751.863218
19478181,1143.109860
19478182,30.911080
19478183,90.039466
19478184,33.084569
19478185,45.828064
19478186,50.558152
19478187,43.164401
19478188,61.840631
19478189,49.006187
19478190,38.538705
19478191,48.533434
19478192,34.295949
19478193,70.374461
19478194,345.258615
19478195,545.748365
19478196,834.816099
19478197,342.842334
19478198,469.681993
19478199,265.274560
19478200,2139.170020
19478201,392.905898
19478202,407.532366
19478203,349.854408
19478204,954.517207
19478205,502.909740
19478206,347.262226
19478207,343.707360
19478208,486.152944
19478209,603.633521
19478210,322.787961
19478211,136.411853
19478212,863.566698
19478213,565.096944
19478214,3.866534
19478215,624.303998
19478216,323.536725
19478217,446.062023
19478218,325.344867
19478219,392.785113
19478220,474.797649
19478221,312.946679
19478222,469.996212
19478223,407.520493
19478224,231.013548
19478225,437.107758
19478226,267.645693
19478227,292.032296
19478228,425.158336
19478229,311.280630
19478230,223.687483
19478231,32.992757
19478232,612.373962
19478233,369.016709
19478234,205.258564
19478235,942.774205
19478236,537.345887
19478237,209.293177
19478238,473.984882
19478239,311.191368
19478240,463.272979
19478241,424.208343
19478242,283.066594
19478243,569.721913
19478244,228.293865
19478245,268.367162
19478246,321.695148
19478247,181.664617
19478248,233.958494
19478249,530.488421
19478250,339.488137
19478251,307.687416
19478252,351.335285
19478253,416.764519
19478254,382.561089
19478255,324.005732
19478256,43.372669
19478257,19.981625
19478258,834.756007
19478259,120.328981
19478260,586.900224
19478261,324.901387
19478262,628.852254
19478263,350.935114
19478264,214.653712
19478265,336.432139
19478266,276.338887
19478267,150.638637
19478268,546.078388
19478269,115.989218
19478270,477.807032
19478271,408.773188
19478272,178.061920
19478273,515.276533
19478274,401.898266
19478275,56.234153
19478276,527.428370
19478277,283.555115
19478278,534.898581
19478279,405.062154
19478280,241.773811
19478281,395.078021
19478282,196.409051
19478283,347.671129
19478284,556.864897
19478285,140.764927
19478286,6.002784
19478287,677.509072
19478288,285.613608
19478289,23.816476
19478290,52.838190
19478291,36.447251
19478292,46.846871
19478293,6.966775
19478294,320.406796
19478295,26.407039
19478296,58.387302
19478297,43.125119
19478298,36.241955
19478299,36.206565
19478300,33.471042
19478301,187.978510
19478302,522.235658
19478303,309.843335
19478304,386.964253
19478305,283.854187
19478306,382.097475
19478307,338.863197
19478308,104.818036
19478309,322.248229
19478310,123.988795
19478311,674.481857
19478312,740.372017
19478313,99.630712
19478314,242.159567
19478315,16.189551
19478316,440.900705
19478317,339.172377
19478318,244.649182
19478319,304.364446
19478320,340.111981
19478321,117.039058
19478322,698.369659
19478323,419.509880
19478324,520.279632
19478325,466.519086
19478326,934.468292
19478327,27.972195
19478328,658.484304
19478329,602.044281
19478330,323.182653
19478331,250.859223
19478332,11.436229
19478333,790.439743
19478334,590.781586
19478335,299.255431
19478336,358.256919
19478337,285.096714
19478338,615.945680
19478339,75.262583
19478340,422.526722
19478341,163.891530
19478342,541.592840
19478343,215.381043
19478344,66.890842
19478345,563.609494
19478346,91.931873
19478347,566.784864
19478348,173.907995
19478349,160.095647
19478350,248.402094
19478351,400.424490
19478352,374.103780
19478353,231.197706
19478354,580.952217
19478355,217.299314
19478356,243.915406
19478357,235.317885
19478358,143.453365
19478359,522.806518
19478360,230.320428
19478361,489.511204
19478362,48.811487
19478363,490.748584
19478364,209.219659
19478365,361.923498
19478366,339.401961
19478367,78.877728
19478368,527.498401
19478369,265.145283
19478370,346.927307
19478371,389.552443
19478372,328.247497
19478373,262.678104
19478374,452.184443
19478375,457.641340
19478376,375.758042
19478377,6.725527
19478378,703.579581
19478379,386.774956
19478380,257.886135
19478381,326.112597
19478382,152.626195
19478383,588.231909
19478384,754.435973
19478385,293.707564
19478386,1605.809155
19478387,35.651006
19478388,31.361800
19478389,78.161816
19478390,45.860778
19478391,40.787927
19478392,6.104651
19478393,87.293485
19478394,30.427002
19478395,48.381165
19478396,56.865930
19478397,36.867453
19478398,64.764383
19478399,391.215347
19478400,364.063143
19478401,353.615786
19478402,137.488912
19478403,69.366477
19478404,337.409056
19478405,1023.128456
19478406,678.331900
19478407,285.587922
19478408,242.407518
19478409,281.393921
19478410,271.715191
19478411,233.037556
19478412,281.904966
19478413,850.729412
19478414,564.753477
19478415,471.627028
19478416,435.429602
19478417,204.436610
19478418,494.633780
19478419,390.355147
19478420,296.326245
19478421,445.527556
19478422,291.328422
19478423,261.708427
19478424,346.275987
19478425,206.864166
19478426,146.701472
19478427,9.343059
19478428,803.877321
19478429,738.744660
19478430,415.191424
19478431,525.795966
19478432,219.708883
19478433,198.890164
19478434,288.035146
19478435,502.990241
19478436,375.641537
19478437,346.628361
19478438,476.217405
19478439,98.619165
19478440,622.442521
19478441,507.178478
19478442,226.236502
19478443,363.870036
19478444,316.144263
19478445,461.003248
19478446,370.456760
19478447,378.551429
19478448,151.609597
19478449,793.695789
19478450,406.115055
19478451,334.604784
19478452,291.672680
19478453,463.363431
19478454,251.373237
19478455,290.261787
19478456,631.871687
19478457,228.184535
19478458,477.684351
19478459,361.099729
19478460,449.998148
19478461,361.913420
19478462,347.884752
19478463,182.564849
19478464,365.594746
19478465,313.019521
19478466,471.281468
19478467,698.316347
19478468,278.188664
19478469,341.876251
19478470,659.418613
19478471,478.641487
19478472,34.986724
19478473,5.033036
19478474,71.205665
19478475,39.622094
19478476,50.808272
19478477,17.023944
19478478,53.570939
19478479,33.924547
19478480,19.640416
19478481,39.626245
19478482,52.850338
19478483,261.812953
19478484,49.575674
19478485,602.179242
19478486,375.325588
19478487,483.660070
19478488,28.726360
19478489,567.744840
19478490,355.439357
19478491,318.443640
19478492,339.418813
19478493,125.690161
19478494,662.916489
19478495,525.834987
19478496,328.583698
19478497,275.191406
19478498,218.700245
19478499,450.954696
19478500,18.260644
19478501,703.156298
19478502,222.534012
19478503,366.120697
19478504,106.630834
19478505,586.364397
19478506,274.117164
19478507,326.253583
19478508,383.334888
19478509,392.292159
19478510,344.242241
19478511,536.738998
19478512,374.054975
19478513,447.104194
19478514,333.661220
19478515,279.856660
19478516,397.200938
19478517,41.175385
19478518,651.700921
19478519,342.451165
19478520,364.141624
19478521,436.402981
19478522,280.453118
19478523,429.280731
19478524,306.103652
19478525,216.916001
19478526,532.671103
19478527,300.411445
19478528,100.330890
19478529,487.944282
19478530,301.226092
19478531,712.384639
19478532,642.330453
19478533,302.374908
19478534,530.305149
19478535,292.995802
19478536,262.034252
19478537,253.804896
19478538,201.945656
19478539,43.666206
19478540,549.763697
19478541,127.416992
19478542,375.536150
19478543,332.014053
19478544,284.217226
19478545,432.658834
19478546,418.367677
19478547,186.094157
19478548,564.699202
19478549,301.613645
19478550,319.186293
19478551,392.552896
19478552,398.317010
19478553,79.096158
19478554,597.439978
19478555,36.170854
19478556,101.954546
19478557,50.681961
19478558,26.367563
19478559,46.291388
19478560,34.092972
19478561,45.807639
19478562,25.777971
19478563,27.254561
19478564,8.390374
19478565,749.080705
19478566,462.007294
19478567,226.903487
19478568,333.524028
19478569,328.661737
19478570,246.611014
19478571,449.939993
19478572,192.441535
19478573,475.454540
19478574,386.174072
19478575,126.039896
19478576,552.908306
19478577,252.932365
19478578,238.708736
19478579,330.365680
19478580,168.587037
19478581,641.517358
19478582,382.681587
19478583,289.781876
19478584,402.384538
19478585,223.634270
19478586,348.472180
19478587,336.345861
19478588,163.369421
19478589,713.665514
19478590,521.833287
19478591,348.978149
19478592,400.065191
19478593,330.668874
19478594,267.801916
19478595,364.902780
19478596,450.794968
19478597,399.465962
19478598,272.995675
19478599,313.967426
19478600,307.254113
19478601,255.787150
19478602,682.964467
19478603,328.714325
19478604,275.137496
19478605,219.653441
19478606,798.961471
19478607,202.708148
19478608,291.887629
19478609,373.597795
19478610,397.934436
19478611,285.335765
19478612,316.884869
19478613,332.475180
19478614,421.485170
19478615,434.629567
19478616,227.626242
19478617,359.451298
19478618,255.678705
19478619,485.843102
19478620,326.124084
19478621,307.638468
19478622,272.858941
19478623,357.518274
19478624,522.376538
19478625,168.244221
19478626,550.205741
19478627,513.406613
19478628,48.933915
19478629,19.306885
19478630,39.498706
19478631,28.044107
19478632,75.632236
19478633,37.593738
19478634,34.881810
19478635,43.286575
19478636,94.744456
19478637,290.553915
19478638,114.696738
19478639,732.261335
19478640,393.472054
19478641,204.199247
19478642,344.146095
19478643,215.288156
19478644,310.967245
19478645,359.049682
19478646,195.004695
19478647,755.956439
19478648,66.819990
19478649,539.045860
19478650,498.820940
19478651,204.171214
19478652,302.146841
19478653,512.627787
19478654,201.164474
19478655,408.122092
19478656,245.990382
19478657,439.594829
19478658,296.703161
19478659,314.901382
19478660,471.159643
19478661,256.017878
19478662,261.407873
19478663,391.593240
19478664,203.502812
19478665,553.596334
19478666,427.416520
19478667,386.074145
19478668,353.506227
19478669,242.533453
19478670,426.736708
19478671,333.806364
19478672,305.424732
19478673,322.513209
19478674,259.069331
19478675,245.842173
19478676,668.678092
19478677,396.421343
19478678,153.299010
19478679,506.573612
19478680,423.404867
19478681,409.725161
19478682,4.059851
19478683,661.180318
19478684,766.647416
19478685,431.945538
19478686,414.371197
19478687,204.786903
19478688,224.271379
19478689,326.145954
19478690,361.032365
19478691,335.021063
19478692,453.880718
19478693,263.281370
19478694,318.791841
19478695,139.968973
19478696,600.918459
19478697,204.282481
19478698,263.098772
19478699,222.925141
19478700,995.316506
19478701,3.048085
19478702,549.993157
19478703,605.834807
19478704,254.367882
19478705,386.196863
19478706,42.879120
19478707,42.302682
19478708,7.774438
19478709,103.300506
19478710,1.412195
19478711,104.096724
19478712,8.142013
19478713,58.703258
19478714,25.843396
19478715,55.582502
19478716,634.393663
19478717,814.731888
19478718,271.023758
19478719,437.626091
19478720,127.044085
19478721,555.379020
19478722,425.017987
19478723,304.645327
19478724,808.116170
19478725,356.453043
19478726,291.314301
19478727,251.388100
19478728,273.664993
19478729,290.700244
19478730,202.643488
19478731,663.180795
19478732,340.258107
19478733,256.079524
19478734,196.214800
19478735,591.174927
19478736,240.075655
19478737,439.290953
19478738,371.511283
19478739,354.229792
19478740,327.075539
19478741,219.912078
19478742,376.880411
19478743,214.294032
19478744,392.126399
19478745,446.668499
19478746,282.348900
19478747,331.698490
19478748,333.350602
19478749,207.623316
19478750,644.926656
19478751,310.542405
19478752,365.778050
19478753,225.455792
19478754,719.283119
19478755,421.606607
19478756,88.523853
19478757,596.578159
19478758,270.622936
19478759,265.590761
19478760,689.509929
19478761,551.404516
19478762,166.592646
19478763,36.474011
19478764,635.948758
19478765,526.617416
19478766,467.080143
19478767,286.840639
19478768,349.261213
19478769,252.258383
19478770,541.851989
19478771,424.211525
19478772,69.500638
19478773,432.608279
19478774,45.851202
19478775,684.532616
19478776,238.425798
19478777,449.918535
19478778,336.029496
19478779,347.338366
19478780,403.955044
19478781,251.501856
19478782,379.972992
19478783,286.713929
19478784,422.622759
19478785,440.940915
19478786,273.429976
19478787,228.458451
19478788,14.700502
19478789,47.372366
19478790,41.264662
19478791,18.225695
19478792,54.540117
19478793,42.487148
19478794,49.611827
19478795,42.932638
19478796,29.487088
19478797,23.948830
19478798,42.837398
19478799,241.216349
19478800,302.725322
19478801,144.505489
19478802,389.230917
19478803,221.592176
19478804,668.578862
19478805,444.729521
19478806,218.967314
19478807,290.702671
19478808,250.006192
19478809,354.874271
19478810,150.106965
19478811,684.945870
19478812,310.883864
19478813,240.104198
19478814,320.677015
19478815,269.117701
19478816,554.648111
19478817,243.561076
19478818,302.591019
19478819,341.823457
19478820,381.537069
19478821,61.209168
19478822,611.955964
19478823,303.420310
19478824,274.348663
19478825,343.904487
19478826,254.005477
19478827,157.357560
19478828,519.285535
19478829,69.210335
19478830,570.696056
19478831,479.313854
19478832,256.399918
19478833,288.376386
19478834,686.014517
19478835,174.969059
19478836,452.804503
19478837,302.616628
19478838,202.003872
19478839,350.748258
19478840,293.958856
19478841,241.924622
19478842,337.125185
19478843,37.578039
19478844,970.878056
19478845,381.747762
19478846,177.359395
19478847,239.545829
19478848,301.207015
19478849,223.239636
19478850,279.814306
19478851,316.934172
19478852,425.391283
19478853,397.656929
19478854,7.689480
19478855,832.251132
19478856,282.908086
19478857,429.076392
19478858,227.456167
19478859,445.396063
19478860,289.415529
19478861,293.552204
19478862,284.534090
19478863,55.996742
19478864,662.926780
19478865,309.053978
19478866,120.817486
19478867,580.069777
19478868,897.140750
19478869,329.973348
19478870,249.822923
19478871,571.000319
19478872,378.906952
19478873,34.536626
19478874,30.915112
19478875,77.859073
19478876,84.916868
19478877,32.592010
19478878,79.633447
19478879,63.857040
19478880,63.514843
19478881,30.510198
19478882,48.058183
19478883,401.137511
19478884,419.708179
19478885,466.668531
19478886,355.428739
19478887,328.598258
19478888,278.579067
19478889,338.995525
19478890,559.079022
19478891,205.247563
19478892,312.335019
19478893,264.671196
19478894,435.736821
19478895,424.958378
19478896,398.624577
19478897,288.568935
19478898,432.839429
19478899,334.930022
19478900,575.407330
19478901,269.541901
19478902,324.492814
19478903,310.542060
19478904,474.592198
19478905,433.987090
19478906,310.690818
19478907,469.880593
19478908,322.254353
19478909,259.061602
19478910,566.041303
19478911,268.983804
19478912,468.553417
19478913,318.067110
19478914,337.232634
19478915,340.378001
19478916,654.664947
19478917,285.599284
19478918,313.313424
19478919,288.545502
19478920,457.985116
19478921,476.662106
19478922,21.655699
19478923,797.924365
19478924,334.505514
19478925,420.150364
19478926,400.497058
19478927,109.081222
19478928,566.700789
19478929,222.071466
19478930,479.924896
19478931,310.865343
19478932,355.540601
19478933,342.367235
19478934,309.570909
19478935,300.038382
19478936,272.489025
19478937,539.206106
19478938,220.595598
19478939,240.501863
19478940,410.633578
19478941,353.843847
19478942,98.808370
19478943,556.930649
19478944,512.747943
19478945,303.497866
19478946,77.813116
19478947,436.583431
19478948,371.943315
19478949,21.444141
19478950,41.825446
19478951,50.144778
19478952,23.958627
19478953,33.589745
19478954,29.004238
19478955,49.612801
19478956,39.781462
19478957,26.826145
19478958,50.253625
19478959,246.632842
19478960,104.318118
19478961,549.704294
19478962,383.156748
19478963,269.697733
19478964,270.819892
19478965,309.270198
19478966,81.898845
19478967,623.793326
19478968,210.479524
19478969,329.562300
19478970,220.960647
19478971,420.150489
19478972,124.248030
19478973,547.924568
19478974,173.283397
19478975,420.123831
19478976,360.668318
19478977,248.455431
19478978,420.301664
19478979,58.129099
19478980,355.472474
19478981,496.643616
19478982,225.125259
19478983,330.466449
19478984,272.570951
19478985,104.012853
19478986,385.375747
19478987,445.086868
19478988,29.509783
19478989,473.651836
19478990,319.559381
19478991,169.169338
19478992,273.904339
19478993,260.208486
19478994,394.852817
19478995,229.243481
19478996,370.953146
19478997,304.437475
19478998,266.366462
19478999,349.241799
19479000,409.073294
19479001,113.551214
19479002,388.923869
19479003,2001.001589
19479004,306.609965
19479005,303.318098
19479006,226.618029
19479007,593.563875
19479008,194.783938
19479009,126.172498
19479010,1032.054076
19479011,638.279206
19479012,91.794745
19479013,631.738306
19479014,352.037322
19479015,247.849641
19479016,113.847781
19479017,579.795434
19479018,221.326024
19479019,206.747770
19479020,558.542843
19479021,245.513295
19479022,374.834359
19479023,58.009783
19479024,60.536788
19479025,20.120793
19479026,33.159948
19479027,34.460803
19479028,65.421860
19479029,34.878915
19479030,26.970626
19479031,414.484045
19479032,267.586643
19479033,221.993997
19479034,489.559300
19479035,453.786769
19479036,32.445970
19479037,566.753050
19479038,377.566868
19479039,281.150909
19479040,256.125493
19479041,35.628583
19479042,435.366152
19479043,503.089076
19479044,572.500903
19479045,27.444783
19479046,693.393451
19479047,271.311438
19479048,300.632445
19479049,287.145787
19479050,334.151128
19479051,328.925255
19479052,264.219156
19479053,471.406270
19479054,202.495827
19479055,438.418487
19479056,294.124876
19479057,234.314667
19479058,66.188299
19479059,217.849901
19479060,236.509019
19479061,596.156218
19479062,670.901416
19479063,502.725081
19479064,313.015421
19479065,243.930691
19479066,354.928792
19479067,151.166447
19479068,331.640132
19479069,413.532651
19479070,276.400108
19479071,70.291049
19479072,617.032644
19479073,516.826172
19479074,198.774666
19479075,320.403625
19479076,503.503880
19479077,161.965920
19479078,264.461647
19479079,149.385232
19479080,498.280191
19479081,526.344463
19479082,213.492487
19479083,384.817367
19479084,338.746771
19479085,483.811795
19479086,28.100642
19479087,327.247664
19479088,430.965574
19479089,509.406000
19479090,209.165159
19479091,315.928152
19479092,386.846622
19479093,260.581663
19479094,450.973290
19479095,144.448436
19479096,895.406066
19479097,53.912308
19479098,25.822095
19479099,12.825882
19479100,75.765059
19479101,38.795307
19479102,94.519886
19479103,43.485183
19479104,38.346191
19479105,33.198221
19479106,23.591308
19479107,272.675819
19479108,317.047670
19479109,411.422746
19479110,89.287298
19479111,787.905907
19479112,180.364211
19479113,357.489629
19479114,621.745734
19479115,95.490278
19479116,298.603366
19479117,231.540827
19479118,231.359283
19479119,518.423099
19479120,50.766474
19479121,524.476862
19479122,304.413108
19479123,325.586166
19479124,222.890363
19479125,460.628646
19479126,378.175619
19479127,272.213377
19479128,377.118799
19479129,440.357913
19479130,258.075633
19479131,246.945978
19479132,303.950169
19479133,297.900081
19479134,432.136276
19479135,221.522378
19479136,274.355489
19479137,322.654712
19479138,255.326310
19479139,233.930906
19479140,526.019265
19479141,549.838193
19479142,308.526589
19479143,304.246865
19479144,512.759754
19479145,236.439225
19479146,411.201425
19479147,189.707954
19479148,281.449166
19479149,597.567081
19479150,547.318157
19479151,279.748326
19479152,255.186662
19479153,255.049099
19479154,411.229189
19479155,255.109541
19479156,269.934046
19479157,72.166214
19479158,414.648774
19479159,492.409288
19479160,296.988814
19479161,241.749167
19479162,258.938344
19479163,339.746022
19479164,330.514591
19479165,487.532396
19479166,165.987612
19479167,346.850582
19479168,65.906308
19479169,396.761870
19479170,226.375127
19479171,266.282884
19479172,321.933219
19479173,71.492848
19479174,32.556910
19479175,54.788786
19479176,21.017904
19479177,46.399916
19479178,25.363833
19479179,25.993760
19479180,52.028739
19479181,19.354691
19479182,19.180585
19479183,378.813842
19479184,325.982516
19479185,242.894936
19479186,64.228404
19479187,623.422876
19479188,451.237406
19479189,304.097729
19479190,268.004510
19479191,509.838193
19479192,403.788870
19479193,273.657843
19479194,327.178523
19479195,479.967932
19479196,118.951954
19479197,565.992733
19479198,405.677992
19479199,216.890774
19479200,224.984581
19479201,255.875312
19479202,637.598386
19479203,209.633003
19479204,102.314144
19479205,549.956402
19479206,323.767439
19479207,316.891783
19479208,243.001247
19479209,257.247155
19479210,379.461090
19479211,267.949558
19479212,398.063280
19479213,210.695587
19479214,264.096674
19479215,270.258414
19479216,316.840681
19479217,464.899856
19479218,409.087382
19479219,448.088250
19479220,238.092489
19479221,227.366365
19479222,259.204293
19479223,242.791970
19479224,387.734209
19479225,739.309070
19479226,168.956967
19479227,554.604686
19479228,235.679925
19479229,292.225583
19479230,347.431166
19479231,415.338297
19479232,158.753304
19479233,393.558929
19479234,130.409593
19479235,358.311019
19479236,146.845006
19479237,368.928589
19479238,46.243031
19479239,333.111944
19479240,616.227604
19479241,262.635497
19479242,207.369316
19479243,254.215562
19479244,103.153604
19479245,573.997802
19479246,290.144370
19479247,126.134211
19479248,358.944532
19479249,32.318526
19479250,23.771731
19479251,34.021586
19479252,32.605491
19479253,35.165447
19479254,6.090817
19479255,69.382605
19479256,25.777998
19479257,812.991489
19479258,246.806097
19479259,348.562008
19479260,441.937937
19479261,152.697056
19479262,492.437263
19479263,306.345042
19479264,614.098245
19479265,380.141519
19479266,179.074903
19479267,664.436220
19479268,77.140495
19479269,530.790368
19479270,381.853335
19479271,360.652787
19479272,732.785485
19479273,424.502481
19479274,247.090853
19479275,344.301306
19479276,386.508412
19479277,285.840158
19479278,272.185373
19479279,411.336017
19479280,296.149503
19479281,319.900717
19479282,463.670449
19479283,341.121297
19479284,379.011101
19479285,160.057432
19479286,1066.752273
19479287,576.810124
19479288,221.250559
19479289,293.332126
19479290,557.697369
19479291,344.371166
19479292,197.512531
19479293,848.513161
19479294,292.480962
19479295,324.926689
19479296,315.946801
19479297,249.406470
19479298,262.297495
19479299,665.623137
19479300,206.080066
19479301,24.132096
19479302,993.650083
19479303,423.264764
19479304,261.024799
19479305,435.254822
19479306,443.005058
19479307,304.902770
19479308,177.422833
19479309,313.775664
19479310,178.135394
19479311,387.422824
19479312,401.293201
19479313,267.410949
19479314,302.519865
19479315,169.648737
19479316,2197.959963
19479317,2883.735349
19479318,255.570066
19479319,492.251582
19479320,282.057066
19479321,189.276003
19479322,487.307707
19479323,431.929678
19479324,929.899076
19479325,8.575508
19479326,57.425631
19479327,77.553731
19479328,58.794976
19479329,302.588796
19479330,83.303642
19479331,11.196991
19479332,46.621099
19479333,44.660020
19479334,4.834651
19479335,10.502513
19479336,62.068578
19479337,242.470526
19479338,415.721537
19479339,249.530830
19479340,359.418504
19479341,727.308194
19479342,787.180335
19479343,313.179995
19479344,136.692912
19479345,542.690601
19479346,319.801690
19479347,294.798513
19479348,177.566007
19479349,296.592175
19479350,449.992784
19479351,345.887473
19479352,375.593753
19479353,356.832944
19479354,342.603060
19479355,356.883452
19479356,210.988398
19479357,594.970948
19479358,260.719394
19479359,465.694389
19479360,65.394462
19479361,589.981507
19479362,85.822735
19479363,474.514090
19479364,78.199390
19479365,811.346351
19479366,373.024846
19479367,1935.992209
19479368,2934.944713
19479369,1394.749652
19479370,333.416640
19479371,758.321851
19479372,276.425122
19479373,291.872458
19479374,407.340447
19479375,54.815829
19479376,541.086251
19479377,386.084809
19479378,175.666298
19479379,3518.050831
19479380,291.789327
19479381,308.177870
19479382,350.657010
19479383,365.618285
19479384,304.076318
19479385,309.343530
19479386,528.894140
19479387,300.675490
19479388,259.518602
19479389,370.219350
19479390,257.713452
19479391,922.111980
19479392,236.391677
19479393,392.070357
19479394,230.591342
19479395,215.215864
19479396,521.144483
19479397,303.868921
19479398,315.499963
19479399,339.433509
19479400,540.277802
19479401,459.848278
19479402,400.704653
19479403,274.345839
19479404,1543.450989
19479405,346.910729
19479406,269.056176
19479407,151.710801
19479408,147.295488
19479409,2640.878562
19479410,622.486314
19479411,1041.514198
19479412,273.973045
19479413,31.600106
19479414,49.838343
19479415,27.675673
19479416,38.293436
19479417,27.682686
19479418,36.428662
19479419,16.933884
19479420,34.600342
19479421,47.211833
19479422,24.162951
19479423,5.993781
19479424,36.987287
19479425,43.653015
19479426,55.417912
19479427,211.789534
19479428,226.838313
19479429,246.916031
19479430,263.959393
19479431,379.401572
19479432,242.626498
19479433,591.498590
19479434,251.180842
19479435,455.567773
19479436,346.256801
19479437,224.151476
19479438,323.228628
19479439,224.899683
19479440,263.947479
19479441,347.363310
19479442,379.794362
19479443,348.335537
19479444,258.460860
19479445,205.282186
19479446,529.905464
19479447,323.475801
19479448,327.528010
19479449,436.737042
19479450,245.093362
19479451,15.857849
19479452,883.487950
19479453,670.674900
19479454,299.927246
19479455,382.063249
19479456,392.101170
19479457,285.412616
19479458,263.244744
19479459,770.402263
19479460,334.680181
19479461,431.546290
19479462,244.510728
19479463,431.053110
19479464,270.903578
19479465,317.474864
19479466,576.047601
19479467,288.121180
19479468,489.330926
19479469,135.302328
19479470,982.917081
19479471,196.774789
19479472,667.585109
19479473,293.022326
19479474,392.600537
19479475,219.732665
19479476,374.431241
19479477,233.154337
19479478,1339.323070
19479479,298.898110
19479480,90.365538
19479481,669.330394
19479482,476.602678
19479483,857.621319
19479484,341.088978
19479485,59.413529
19479486,707.398105
19479487,153.967554
19479488,854.773271
19479489,123.469409
19479490,1154.265112
19479491,830.365783
19479492,374.169841
19479493,233.912344
19479494,382.723238
19479495,267.331094
19479496,579.719989
19479497,316.879937
19479498,260.138240
19479499,413.091756
19479500,392.325911
19479501,597.914850
19479502,459.719689
19479503,335.678589
19479504,274.870853
19479505,295.362095
19479506,709.711061
19479507,165.662116
19479508,24.223744
19479509,26.684244
19479510,34.231287
19479511,29.125187
19479512,28.274560
19479513,9.756596
19479514,96.520103
19479515,33.730504
19479516,35.925380
19479517,43.553360
19479518,24.908459
19479519,12.401232
19479520,63.530634
19479521,38.477697
19479522,49.707457
19479523,15.265652
19479524,555.351555
19479525,208.749503
19479526,515.654369
19479527,287.300949
19479528,401.608496
19479529,83.265608
19479530,756.128246
19479531,600.022652
19479532,316.816655
19479533,326.650893
19479534,354.732681
19479535,274.581100
19479536,392.941041
19479537,596.188318
19479538,399.089718
19479539,145.543295
19479540,200.354008
19479541,625.089828
19479542,278.896199
19479543,315.949378
19479544,476.242461
19479545,137.281388
19479546,685.803751
19479547,39.090182
19479548,26.679507
19479549,959.364427
19479550,359.695686
19479551,336.052801
19479552,175.651960
19479553,776.657348
19479554,761.668710
19479555,304.690325
19479556,223.612357
19479557,839.584654
19479558,392.340532
19479559,590.255805
19479560,307.124512
19479561,300.563018
19479562,468.888712
19479563,298.485897
19479564,290.393952
19479565,322.794190
19479566,392.174284
19479567,231.303759
19479568,324.402176
19479569,700.311611
19479570,79.075083
19479571,550.271085
19479572,64.327908
19479573,552.358629
19479574,460.301205
19479575,198.164739
19479576,326.357124
19479577,328.244149
19479578,142.890308
19479579,623.216265
19479580,450.560730
19479581,250.474456
19479582,735.677738
19479583,271.105094
19479584,355.884955
19479585,240.608620
19479586,636.785867
19479587,264.207029
19479588,158.836364
19479589,274.027708
19479590,788.348086
19479591,312.004556
19479592,514.481898
19479593,297.977110
19479594,366.583061
19479595,509.347049
19479596,375.680026
19479597,247.653977
19479598,327.484489
19479599,322.417888
19479600,445.393036
19479601,351.753783
19479602,212.927150
19479603,1157.700659
19479604,454.883671
19479605,462.853154
19479606,439.039894
19479607,354.567920
19479608,486.642146
19479609,75.047323
19479610,607.970993
19479611,180.386257
19479612,714.016460
19479613,399.106573
19479614,596.847634
19479615,57.062436
19479616,574.658776
19479617,27.724553
19479618,24.690013
19479619,54.250224
19479620,44.537082
19479621,37.758818
19479622,18.122521
19479623,39.584084
19479624,59.764386
19479625,9.556612
19479626,95.161184
19479627,37.554064
19479628,49.321700
19479629,4.191371
19479630,84.097714
19479631,45.387545
19479632,37.726318
19479633,309.995213
19479634,308.508592
19479635,438.112862
19479636,487.728083
19479637,330.182275
19479638,376.872099
19479639,454.786203
19479640,966.274479
19479641,95.026521
19479642,846.015443
19479643,347.155200
19479644,369.596764
19479645,437.738956
19479646,222.812472
19479647,1602.225795
19479648,340.852794
19479649,436.423148
19479650,315.694601
19479651,325.347330
19479652,457.428986
19479653,307.146450
19479654,280.165437
19479655,122.447427
19479656,863.277984
19479657,412.949188
19479658,307.466922
19479659,228.040526
19479660,285.819059
19479661,86.244841
19479662,154.943384
19479663,563.921451
19479664,707.648102
19479665,493.658705
19479666,458.308065
19479667,225.103404
19479668,292.098134
19479669,164.423920
19479670,505.028223
19479671,366.800307
19479672,330.962625
19479673,428.312448
19479674,641.594062
